update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,114688,186.21462657550845,546,1.1041308226123934,1.7679775027769,0.0,3.991666555404663,45.84516129032258,41.14806340216,2.0,208.0,1.8377952817827463,0.4045124319382012,-0.06134350200591143,0.24295972811523825,0.5746908074230033,1.1041308226123934,1.7679775027769,0.0,3.991666555404663
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,131072,194.43481265937243,630,1.2934804692115958,1.848665917560054,0.0,3.991666555404663,66.26027397260275,67.69627861808745,3.0,324.0,1.8234512209892273,0.41450141137465835,-0.0226154285701341,0.17156139423605055,0.5148425598165328,1.2934804692115958,1.848665917560054,0.0,3.991666555404663
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,147456,191.4547514381455,715,1.4499999993252304,1.900757296784624,0.0,3.991666555404663,69.12264150943396,77.29784380675422,3.0,324.0,1.8288570456206799,0.4385345201008022,-0.006731851121003274,0.13982559280702844,0.5640133159559186,1.4499999993252304,1.900757296784624,0.0,3.991666555404663
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,163840,196.08328848331473,799,1.3625798211700615,1.8785023028725654,0.0,3.9944443702697754,87.02873563218391,96.66011243104874,2.0,324.0,1.8346205595880747,0.3289104984141886,0.01344378284557024,0.10787450330099091,0.5123086042678309,1.3625798211700615,1.8785023028725654,0.0,3.9944443702697754
11,180224,197.2744227767296,882,1.2718417056619304,1.8465805721878792,0.0,3.9944443702697754,100.88356164383562,102.4472139571822,2.0,324.0,1.8375441785901785,0.2758350239600986,0.008903672931410256,0.07392414349305909,0.33529243018802835,1.2718417056619304,1.8465805721878792,0.0,3.9944443702697754
12,196608,198.3033705518678,965,1.284022988944218,1.854191819769617,0.0,3.9944443702697754,94.49655172413793,104.14811231344628,2.0,324.0,1.843642072752118,0.27349150902591646,0.01246451488987077,0.08372133193188347,0.33830249303942894,1.284022988944218,1.854191819769617,0.0,3.9944443702697754
13,212992,198.296360252981,1047,1.2994252868082332,1.8617537929083197,0.0,3.9944443702697754,118.01149425287356,121.97135467860896,2.0,324.0,1.8455306254327297,0.2770193002652377,0.023126564768972457,0.08026949461782351,0.3721667674093767,1.2994252868082332,1.8617537929083197,0.0,3.9944443702697754
14,229376,190.18947961041582,1133,1.3532335050404072,1.8706995660027543,0.0,3.991666555404663,115.890625,115.86193523806416,3.0,324.0,1.868521086871624,0.23156645195558667,0.01065649513657263,0.05911204245057888,0.2549806282445727,1.3532335050404072,1.8706995660027543,0.0,3.991666555404663
15,245760,191.9727388589615,1219,1.350891378388476,1.8697038919900117,0.0,3.9944443702697754,128.38059701492537,121.10559070966175,2.0,324.0,1.8490882348269224,0.24692119052633643,0.0098518071390572,0.06511285991291516,0.2976437377408108,1.350891378388476,1.8697038919900117,0.0,3.9944443702697754
16,262144,189.16893283478646,1305,1.4640190955251455,1.892867885842344,0.0,3.9944443702697754,140.6015625,129.87086975168293,2.0,324.0,1.846839675679803,0.2530625886283815,-0.004118413423384482,0.07401373563334346,0.3326854898003597,1.4640190955251455,1.892867885842344,0.0,3.9944443702697754
17,278528,184.15045616293818,1394,1.3685980886220932,1.862097372159417,0.0,3.991666555404663,133.8984375,122.87988544736928,3.0,324.0,1.8535928186029196,0.23396269953809679,0.0005784348759334534,0.06944808823755011,0.26282132319378515,1.3685980886220932,1.862097372159417,0.0,3.991666555404663
18,294912,192.13186976233092,1480,1.3965711742639542,1.8682871155554297,0.0,3.9944443702697754,143.7890625,126.43703054434287,2.0,324.0,1.8489156290888786,0.2119114906527102,-0.010898159198404755,0.06579087267891737,0.25164496948829385,1.3965711742639542,1.8682871155554297,0.0,3.9944443702697754
19,311296,191.2326107714219,1565,1.795703126117587,1.944809455241477,0.0,3.9944443702697754,130.6640625,124.27346844156276,2.0,324.0,1.8388646319508553,0.25558131793513894,-0.027789780237981176,0.09786934350267984,0.3294158372796321,1.795703126117587,1.944809455241477,0.0,3.9944443702697754
20,327680,183.15497132512783,1655,1.411008994368946,1.8565651701134849,0.0,3.98888897895813,154.65441176470588,128.38243527219245,3.0,324.0,1.8174080047756433,0.2734413049183786,-0.02013427911515464,0.09825263934908435,0.3157150214689376,1.411008994368946,1.8565651701134849,0.0,3.98888897895813
21,344064,180.1366083816147,1746,1.8886935766786337,1.9509455179674218,0.0,3.9944443702697754,140.640625,128.83696907180553,2.0,324.0,1.823469741269946,0.2737496420741081,-0.01932510566803103,0.08855324683827348,0.30919235604367307,1.8886935766786337,1.9509455179674218,0.0,3.9944443702697754
22,360448,189.60042976718952,1832,1.6671657916158438,1.924766755914071,0.0,3.9944443702697754,146.4375,127.2568606942274,2.0,324.0,1.8118032831698656,0.25939024332910776,-0.00912847405197681,0.06870346478535794,0.24246443312480614,1.6671657916158438,1.924766755914071,0.0,3.9944443702697754
23,376832,194.78479782646627,1916,1.640342878177762,1.922988606084476,0.0,3.991666555404663,161.9453125,136.32539820876133,3.0,324.0,1.8237463124096394,0.258462987607345,-0.010830222414369928,0.07944222648802679,0.22579040500402825,1.640342878177762,1.922988606084476,0.0,3.991666555404663
24,393216,198.32847516068742,1999,1.5258246455341578,1.9071751347552934,0.0,3.9944443702697754,163.5859375,136.71483364926462,2.0,324.0,1.7991006057709455,0.27417691238224506,-0.005032946621213341,0.0896452318993397,0.25548450622300983,1.5258246455341578,1.9071751347552934,0.0,3.9944443702697754
25,409600,189.72934956313517,2085,1.8038411438465118,1.9522617242760452,0.0,3.9944443702697754,140.765625,130.4305660815722,2.0,324.0,1.798272531479597,0.26815759972669184,-0.014055720956093865,0.08786625097854994,0.2330057148011399,1.8038411438465118,1.9522617242760452,0.0,3.9944443702697754
26,425984,194.2069555275968,2170,1.9536458309739828,1.9568884934142354,0.0,3.9944443702697754,143.1171875,135.20583966526684,2.0,324.0,1.8289192020893097,0.2819737195968628,-0.02495400655971025,0.10395476483972743,0.22577199641673326,1.9536458309739828,1.9568884934142354,0.0,3.9944443702697754
27,442368,182.4134945221888,2259,1.4902994744479656,1.8954982534737144,0.0,3.9944443702697754,160.03125,136.14628721870272,2.0,324.0,1.8242141250520945,0.27671820716932416,0.0017228633205377264,0.08431773740448989,0.24259699173965693,1.4902994744479656,1.8954982534737144,0.0,3.9944443702697754
28,458752,183.7619385962508,2349,1.788628477603197,1.937885503539541,0.0,3.9944443702697754,133.046875,127.16511531365187,2.0,324.0,1.798996141180396,0.31381873111240566,-0.02787158921637456,0.13194953987840563,0.2936479666995853,1.788628477603197,1.937885503539541,0.0,3.9944443702697754
29,475136,183.12611225510435,2438,1.8339409735053778,1.9536225597999906,0.0,3.9944443702697754,132.6796875,129.96435410297065,2.0,324.0,1.7809644043445587,0.35266949655488133,-0.027395265347877285,0.12509817152749747,0.2794815277560516,1.8339409735053778,1.9536225597999906,0.0,3.9944443702697754
30,491520,184.40328123986842,2527,2.0342881940305233,1.944548280310876,0.0,3.9944443702697754,135.1328125,130.455654048952,2.0,324.0,1.7649301495403051,0.3651389260776341,-0.029610822932227165,0.13854622817598283,0.3253439727058972,2.0342881940305233,1.944548280310876,0.0,3.9944443702697754
31,507904,189.83424815196457,2613,1.9744140598922968,1.9477191728332022,0.0,3.9944443702697754,141.0078125,133.81531676704594,2.0,324.0,1.7804925665259361,0.3430066406726837,-0.018199240308604203,0.11354671505978331,0.25156818876443515,1.9744140598922968,1.9477191728332022,0.0,3.9944443702697754
32,524288,194.37516181954436,2698,2.017973864000607,1.955739121400269,0.0,3.9944443702697754,129.05228758169935,132.46169952545603,2.0,324.0,1.7741761151701212,0.39588300650939345,-0.027179398115549702,0.14698585262522101,0.3446729045567999,2.017973864000607,1.955739121400269,0.0,3.9944443702697754
33,540672,186.72717416613352,2785,2.558029506355524,1.8548365437001373,0.0,3.9944443702697754,108.5625,123.84628514311602,2.0,324.0,1.7586472742259502,0.4102799566462636,-0.05953771764325211,0.18962400197051466,0.3281009444482277,2.558029506355524,1.8548365437001373,0.0,3.9944443702697754
34,557056,181.87554795090716,2875,2.3315245458321976,1.8913068953098178,0.0,3.991666555404663,128.04651162790697,127.01991911575266,3.0,324.0,1.7276007868349552,0.46830254467204213,-0.05045078933471814,0.20179691456723958,0.3912700379304212,2.3315245458321976,1.8913068953098178,0.0,3.991666555404663
35,573440,178.76078070983763,2967,2.178592316190103,1.9211862025350566,0.0,3.98888897895813,133.1954887218045,132.10120628311037,4.0,324.0,1.731628367677331,0.5100460746325552,-0.04257681955641601,0.19241245172452182,0.35182859289027363,2.178592316190103,1.9211862025350566,0.0,3.98888897895813
36,589824,183.38510048599318,3056,2.420171512053317,1.8821977693567828,0.0,3.9944443702697754,111.98657718120805,121.56407908253013,2.0,324.0,1.713958090171218,0.5593534661456943,-0.050015177876048256,0.22564457426778972,0.436965437521205,2.420171512053317,1.8821977693567828,0.0,3.9944443702697754
37,606208,187.44735159533968,3144,2.6870442666113377,1.8142049172918193,0.0,3.9944443702697754,109.0625,128.56265192018247,2.0,324.0,1.7091463804244995,0.5839839428663254,-0.02493604759365553,0.17739205725956708,0.3756195793104796,2.6870442666113377,1.8142049172918193,0.0,3.9944443702697754
38,622592,178.88193621616125,3235,2.489498209184216,1.852602985822701,0.0,3.9944443702697754,128.30322580645162,132.7327353061491,2.0,324.0,1.6622803024947643,0.6755550820380449,-0.04647950812795898,0.22692308761179447,0.41634855800781145,2.489498209184216,1.852602985822701,0.0,3.9944443702697754
39,638976,175.2628197471908,3329,2.662668352777308,1.821363116288791,0.0,3.9944443702697754,107.48484848484848,127.83349046937232,2.0,324.0,1.6689900308847427,0.7035473780706525,-0.01939835518351174,0.2050054365536198,0.41930795515254793,2.662668352777308,1.821363116288791,0.0,3.9944443702697754
40,655360,172.07152026914153,3424,2.7054641654616907,1.786327612382593,0.0,3.9944443702697754,108.0657894736842,123.49252433439845,2.0,324.0,1.626613799482584,0.766252969391644,-0.05823608658101875,0.2601224249228835,0.47770165931974223,2.7054641654616907,1.786327612382593,0.0,3.9944443702697754
41,671744,179.2587307994458,3516,2.669010410706202,1.7850337828179923,0.0,3.9944443702697754,112.99479166666667,123.86537119472332,2.0,324.0,1.6078253649175167,0.8733283625915647,-0.09175978277926333,0.30114661157131195,0.5339847134824239,2.669010410706202,1.7850337828179923,0.0,3.9944443702697754
42,688128,168.7207607598464,3613,3.0201494633243775,1.6025595161078499,0.0,3.9944443702697754,77.3502538071066,94.04769371350359,2.0,324.0,1.577422944828868,0.9503220319747925,-0.09522525990905706,0.2860736954025924,0.6108920100515771,3.0201494633243775,1.6025595161078499,0.0,3.9944443702697754
43,704512,173.59510607620842,3707,2.8853249549865723,1.6540329539124927,0.0,3.9944443702697754,97.66037735849056,106.8549731430044,2.0,324.0,1.585421008989215,0.9735705656930804,-0.08153052646957804,0.3010230010841042,0.562596934763656,2.8853249549865723,1.6540329539124927,0.0,3.9944443702697754
44,720896,165.5604733675954,3806,3.0201388884049196,1.6144916569196166,0.0,3.9944443702697754,85.30288461538461,107.16284154063669,2.0,324.0,1.5580861996859312,1.089397894218564,-0.09845168341416866,0.3091041799634695,0.572301390370591,3.0201388884049196,1.6144916569196166,0.0,3.9944443702697754
45,737280,168.27051432631836,3903,3.366643801638128,1.31991305042666,0.0,3.9944443702697754,70.38271604938272,96.26304427470906,2.0,324.0,1.525392074137926,1.2430543135851622,-0.12176666375307832,0.34506827453151345,0.6627412370375315,3.366643801638128,1.31991305042666,0.0,3.9944443702697754
46,753664,171.86575858530836,3999,3.336574077606201,1.3506820539468507,0.0,3.9944443702697754,71.41891891891892,95.82026249774924,2.0,324.0,1.4948116578161716,1.2625967022031546,-0.11584157819743268,0.34770217072218657,0.6546727035443124,3.336574077606201,1.3506820539468507,0.0,3.9944443702697754
47,770048,169.74474394316772,4095,3.4782232675912246,1.1913400378132495,0.0,3.9944443702697754,69.2877358490566,94.23809288964517,2.0,324.0,1.488768670707941,1.3540804758667946,-0.0816825157526182,0.30492759053595364,0.6408760104078781,3.4782232675912246,1.1913400378132495,0.0,3.9944443702697754
48,786432,168.0397209996097,4193,3.4329717848036023,1.241657204661628,0.0,3.9944443702697754,66.66984126984127,91.41584148591522,2.0,324.0,1.3987340275198221,1.625222109258175,-0.19033459783531725,0.4006841159425676,0.7829963674573974,3.4329717848036023,1.241657204661628,0.0,3.9944443702697754
49,802816,163.5561636650066,4293,3.657577358469178,0.9343079170604349,0.0,3.9944443702697754,51.35126582278481,73.96894681779916,2.0,324.0,1.3600832913070917,1.78317660279572,-0.14824061084073037,0.3531057722866535,0.7295710187179225,3.657577358469178,0.9343079170604349,0.0,3.9944443702697754
50,819200,158.64877187854677,4396,3.676452988111056,0.8746827265200622,0.0,3.9944443702697754,52.81846153846154,71.07833791465625,2.0,324.0,1.3262252118438482,1.868300225585699,-0.15804437035694718,0.35981479310430586,0.7205523989092918,3.676452988111056,0.8746827265200622,0.0,3.9944443702697754
51,835584,155.54056995555248,4502,3.7178057509360554,0.8224030354426551,0.0,3.9944443702697754,43.38369304556355,60.85806518935376,2.0,324.0,1.2193393427878618,2.134541291743517,-0.22329974127933383,0.38299682131037116,0.7962701165798058,3.7178057509360554,0.8224030354426551,0.0,3.9944443702697754
52,851968,165.9855047513314,4600,3.7428587943315508,0.7887570957046988,0.0,3.9944443702697754,37.91875,52.7379099741116,2.0,324.0,1.177939210087061,2.2637970745563507,-0.22413227474316955,0.3870617342181504,0.7915111476490282,3.7428587943315508,0.7887570957046988,0.0,3.9944443702697754
53,868352,164.06819512077098,4700,3.8350050974329677,0.5592450194318477,0.0,3.9944443702697754,32.611009174311924,41.85737105726545,2.0,324.0,1.0493534291163087,2.4617045037448406,-0.28100338322110474,0.3511198330670595,0.7882901283542867,3.8350050974329677,0.5592450194318477,0.0,3.9944443702697754
54,884736,168.45194007248165,4797,3.882643254298084,0.44502959801351816,0.0,3.9944443702697754,24.45754716981132,27.97713165909644,2.0,215.0,0.9459832021966577,2.6730786375701427,-0.22376985475420952,0.3027449599467218,0.735255345593465,3.882643254298084,0.44502959801351816,0.0,3.9944443702697754
55,901120,161.0470476097038,4899,3.8890536110998806,0.4374181068524865,0.0,3.9944443702697754,23.571428571428573,31.019420798788904,2.0,324.0,0.8448665225878358,2.8691824972629547,-0.22838557930663228,0.2642358639277518,0.6239933438105959,3.8890536110998806,0.4374181068524865,0.0,3.9944443702697754
56,917504,157.56067894009655,5003,3.8909787305068457,0.4350929046581503,0.0,3.9944443702697754,23.42570281124498,31.170615399747263,2.0,324.0,0.7749727945774794,3.00107604265213,-0.1819085319293663,0.22293902141973376,0.5889927540651763,3.8909787305068457,0.4350929046581503,0.0,3.9944443702697754
57,933888,156.89692617220112,5108,3.930072887287636,0.2411317335438832,0.0,3.9944443702697754,20.15839243498818,20.312766467827352,2.0,262.0,0.6750886868685484,3.210899192839861,-0.1825368097051978,0.1364951633149758,0.4510588060198047,3.930072887287636,0.2411317335438832,0.0,3.9944443702697754
58,950272,155.0192570844949,5213,3.9497450131834455,0.04186231218235266,3.2055554389953613,3.9944443702697754,18.091792656587472,15.070432110600056,2.0,286.0,0.590791741386056,3.3542147539556026,-0.1680737768765539,0.07831463700858876,0.34908329843050634,3.9497450131834455,0.04186231218235266,3.2055554389953613,3.9944443702697754
59,966656,160.29045844957326,5316,3.9486282813180353,0.12984545496381744,0.0,3.9944443702697754,17.063917525773196,10.052031497678039,2.0,105.0,0.4870108291506767,3.454789850860834,-0.13314388308208436,0.049310178961604834,0.264353860531802,3.9486282813180353,0.12984545496381744,0.0,3.9944443702697754
60,983040,158.44843038791313,5419,3.9441548578987713,0.21412806062066722,0.0,3.9944443702697754,15.962355212355213,9.347616086431172,2.0,89.0,0.45439646346494555,3.525252029299736,-0.07815522653982043,0.042720692261355,0.20675070804453952,3.9441548578987713,0.21412806062066722,0.0,3.9944443702697754
61,999424,154.36491444591923,5525,3.9269287823036727,0.3454254812000888,0.0,3.9944443702697754,15.62559694364852,9.620359758025671,2.0,128.0,0.48961403127759695,3.545887317508459,-0.010487556464795489,0.07841934720636345,0.2281454272260095,3.9269287823036727,0.3454254812000888,0.0,3.9944443702697754
62,1015808,158.59103168918028,5628,3.907418228032296,0.4434810986359396,0.0,3.9944443702697754,15.41130604288499,10.03028692506477,2.0,143.0,0.5534463971853256,3.5204445235431194,0.03288387024804251,0.10889758955454454,0.24129725324283285,3.907418228032296,0.4434810986359396,0.0,3.9944443702697754
63,1032192,160.5769349254399,5730,3.8643126108888852,0.5840363909217864,0.0,3.9944443702697754,17.39406779661017,13.616937311969807,2.0,142.0,0.6620053155347705,3.4780889488756657,0.047735859523527324,0.1307517788372934,0.29174786399717273,3.8643126108888852,0.5840363909217864,0.0,3.9944443702697754
64,1048576,158.16225388930434,5834,3.922923878423885,0.33763894021118956,0.0,3.9944443702697754,17.38981288981289,12.517547773102049,2.0,198.0,0.6504075303673744,3.495753515511751,-0.006079486936869216,0.06201405153842643,0.24644390811956465,3.922923878423885,0.33763894021118956,0.0,3.9944443702697754
65,1064960,155.72648168337838,5939,3.9411196959387396,0.2214910540262033,0.0,3.9944443702697754,16.78659793814433,10.624947581347755,2.0,86.0,0.6304609859362245,3.5216334462165833,-0.02215773220086703,0.03882808925118297,0.15743812522433903,3.9411196959387396,0.2214910540262033,0.0,3.9944443702697754
66,1081344,152.55529994356343,6047,3.9465264081954956,0.17773366813886204,0.0,3.9944443702697754,16.462671905697444,11.007368559538524,2.0,128.0,0.5863409815356135,3.545535985380411,-0.03106804044364253,0.03137057820276823,0.15761030091756084,3.9465264081954956,0.17773366813886204,0.0,3.9944443702697754
67,1097728,157.32145152954988,6151,3.9460931648442776,0.2126456544732009,0.0,3.9944443702697754,15.367521367521368,9.73293764712873,2.0,186.0,0.5774179017171264,3.565793205052614,-0.01725276456636493,0.03734955488471314,0.14546220716359431,3.9460931648442776,0.2126456544732009,0.0,3.9944443702697754
68,1114112,162.3425549859094,6252,3.919551166525028,0.3717276222732978,0.0,3.9944443702697754,16.464039408866995,10.44773232700628,2.0,130.0,0.6331164352595806,3.554406099021435,0.013797247171169147,0.06733656949654687,0.23739145080787669,3.919551166525028,0.3717276222732978,0.0,3.9944443702697754
69,1130496,156.80213165632998,6356,3.934218707006963,0.2827557904254884,0.0,3.9944443702697754,16.422606924643585,9.79097313420572,2.0,106.0,0.6778304884210229,3.5513761267066,0.016207784757170884,0.05246372721740045,0.16375252782264527,3.934218707006963,0.2827557904254884,0.0,3.9944443702697754
70,1146880,157.96549217088028,6460,3.93331338320023,0.2838817788694193,0.0,3.9944443702697754,16.68307692307692,10.476888888833107,2.0,93.0,0.6546609159559011,3.539758801460266,0.005059740517026512,0.040485683479346335,0.15029204204339264,3.93331338320023,0.2838817788694193,0.0,3.9944443702697754
71,1163264,158.22530698222744,6564,3.9488095176183187,0.1307043867573488,0.0,3.9944443702697754,16.97944501541624,11.624724196368375,2.0,128.0,0.6131249777972698,3.5481468811631203,-0.011119035159936175,0.022315417460049503,0.13231558126049303,3.9488095176183187,0.1307043867573488,0.0,3.9944443702697754
72,1179648,158.0990371566487,6667,3.94730577038545,0.20801513468787822,0.0,3.9944443702697754,15.07292616226071,8.390870907815883,2.0,84.0,0.555313978344202,3.5789413191378117,-0.024792322128632804,0.03492597976583056,0.12132792155454422,3.94730577038545,0.20801513468787822,0.0,3.9944443702697754
73,1196032,156.82750139972237,6772,3.957871233132476,0.024517009584829868,3.7277777194976807,3.9944443702697754,15.166351606805293,8.826125621954409,2.0,98.0,0.511036517098546,3.5867650359869003,-0.01812018315467867,0.019324733555549756,0.1043318589651523,3.957871233132476,0.024517009584829868,3.7277777194976807,3.9944443702697754
74,1212416,157.23448090377494,6876,3.9573751998842037,0.03092300338285446,3.3027777671813965,3.9944443702697754,15.344922232387923,11.132281402338457,2.0,251.0,0.4954282776452601,3.6029109954833984,-0.02525830114609562,0.01438143763516564,0.09484632554901835,3.9573751998842037,0.03092300338285446,3.3027777671813965,3.9944443702697754
75,1228800,162.15844103255588,6977,3.945932866601677,0.2346096742342679,0.0,3.9944443702697754,14.469405594405595,7.288085952393755,2.0,82.0,0.45342757692560554,3.6245821565389633,-0.021833669589796045,0.028152182574558537,0.10140227579716271,3.945932866601677,0.2346096742342679,0.0,3.9944443702697754
76,1245184,163.75808043318173,7077,3.9565036239776203,0.1195518778103109,0.0,3.9944443702697754,14.39450354609929,7.224701883588347,2.0,53.0,0.4752286523580551,3.6318387910723686,0.0016740848095651018,0.016044263677031267,0.10002108909447739,3.9565036239776203,0.1195518778103109,0.0,3.9944443702697754
77,1261568,164.40847066356,7177,3.9460728736810906,0.21464426186004226,0.0,3.9944443702697754,15.257751937984496,9.351627868100103,2.0,109.0,0.6237216824665666,3.586010627448559,0.049248500261455774,0.04008068356779404,0.16094762939495688,3.9460728736810906,0.21464426186004226,0.0,3.9944443702697754
